"YEAR";"MONTH";"sst";"botT";"so";"botso";"nppv"
2006;5;18.5749918612425;14.1132232278306;38.5306548821979;38.7147912634166;10.2085169701889
2006;6;22.0703075166052;14.5062820902734;38.442591806478;38.6987775858335;11.5364287101872
2006;7;26.1199475840883;14.6149234391229;38.3849205926959;38.7010290572149;12.1061308799921
2006;8;26.6126657114561;14.6068913693938;38.4646830359146;38.6966519504618;10.2097161857414
2006;9;24.7101431954204;14.7323733993351;38.501734085679;38.6882946622394;7.05071843250133
2006;10;21.9578627829135;14.9524838373617;38.4468709554349;38.6700362277372;6.03382227739581
2006;11;18.5320384660871;15.2147127310132;38.488885902484;38.6720437790646;4.30284470764982
2006;12;16.6133432520374;15.0792264502161;38.4558268710473;38.6563402907101;3.26186825886565
2007;1;15.2177326328962;14.6190210878222;38.4524678208555;38.6484339003865;3.99944672590623
2007;2;14.6686608864009;14.4263015397597;38.4488621743351;38.6744229572704;4.90141160417773
2007;3;14.6587371478166;14.278605682033;38.4070714557355;38.6763260683817;7.49140905717549
2007;4;15.9626921291528;14.1627894702569;38.3117317454801;38.6198047144075;11.2087177099248
2007;5;19.2443206374082;14.3379138561572;38.2490087503237;38.5769932362188;9.63869261160651
2007;6;23.1087350327362;14.6660414140687;38.1950056092034;38.6328177969211;11.1755881894785
2007;7;25.8905902010655;14.834825791466;38.2804787040761;38.6632923006534;10.7156930236416
2007;8;26.4160842305211;14.9939867828696;38.4043887633105;38.669196923831;9.17910200886773
2007;9;24.3713584184013;15.1603742117642;38.4248672305192;38.6728262034132;7.02119330566546
2007;10;21.2460063124045;15.341409735673;38.3803306225763;38.6677509931038;5.05694691267498
2007;11;17.7682737096424;15.3162789080696;38.3587256643981;38.645102576038;3.9390999893815
2007;12;15.4480433163339;14.7567472310314;38.3775306737595;38.6103752903921;3.39578565336577
2008;1;14.3496937286289;14.1300909852512;38.4241525781292;38.590849124616;3.87562878560839
2008;2;14.0695101535404;13.8311675137485;38.485939999404;38.6045635694375;4.70230920362476
2008;3;14.2782850252268;13.8777465410943;38.475530563491;38.6409171758106;9.48656248917573
2008;4;15.0551732970849;14.0036881265356;38.4651721098318;38.6271882907613;8.44798632643941
2008;5;18.1733919569462;14.4040200176277;38.3981687529712;38.6369766165211;8.95625313023046
2008;6;22.5778458090983;14.5900229596128;38.3015610784192;38.644047865743;10.8545611282399
2008;7;25.9618275911197;14.8082852868744;38.2126800231674;38.6711997761646;12.3537601818009
2008;8;26.8725948481119;14.9089771118592;38.3150217506743;38.6891273043357;9.95991305552817
2008;9;25.5510939212293;15.1389302458989;38.3811154848914;38.6799938039336;7.36148831134646
2008;10;21.8967136535621;15.11786959906;38.3880774202094;38.6783333730004;5.08543308075328
2008;11;19.2448062320303;14.9510614874194;38.3195247210898;38.6307333605852;4.38556519458855
2008;12;15.9455788145419;14.7954929079479;38.32339496218;38.6120862904185;4.04171926329806
2009;1;14.6693698299215;14.3851622736709;38.317423721384;38.5657719380796;4.04946143680124
2009;2;14.0201041738148;13.8869488661663;38.3617726566856;38.5200627274903;4.91615611874973
2009;3;13.6524597618867;13.5764065618023;38.3867628016724;38.5119068893216;5.6316890795252
2009;4;14.7653118627342;13.7526491374616;38.2882421903061;38.524334830377;10.0996676092128
2009;5;18.8043140794812;13.9945510857674;38.2579401251324;38.5368968994566;10.8233743857198
2009;6;22.6825117348612;14.2131392652563;38.11950622561;38.5546395948678;12.4988262902677
2009;7;25.5413836496108;14.4212083538753;37.9957378469727;38.5996353744728;12.4924343333682
2009;8;27.2233505933186;14.4461259260712;38.1914497889476;38.5811295444999;9.99070853537749
2009;9;25.7522505502798;14.5914565548411;38.3021808486187;38.5688913368801;7.41783281387416
2009;10;22.0420381055468;14.9754611134756;38.3007468853618;38.5858890724439;6.09906827637232
2009;11;18.1263814656346;15.0714727802695;38.2104640338766;38.5476035502795;4.85829573602945
2009;12;15.8230897631356;14.6553517447698;38.225019298984;38.5180146625206;3.83008960736184
2010;1;14.4662866200613;14.1486443438068;38.3253608745967;38.5046665934047;3.94604077170758
2010;2;13.7931594743042;13.692485215414;38.4161564802568;38.5353220046064;5.03287674415322
2010;3;13.6680446747585;13.3908802785994;38.4177666583142;38.5059589580428;7.27992879822089
2010;4;14.9803375423298;13.6428370880236;38.3160518739151;38.4689266422615;10.7541471953901
2010;5;17.7404545621249;14.2709418532127;38.2708130553428;38.5818667872356;8.53660022190539
2010;6;21.4493508216365;14.6395735992297;38.2038674233949;38.6435676342666;11.5398729514053
2010;7;25.4623170245385;15.0207645666067;38.2585645053769;38.6905864972014;12.0891330903628
2010;8;26.5506943191065;15.1056453242277;38.3785177907149;38.7203328504975;10.3115539157721
2010;9;24.7190174711637;15.2913156209745;38.387072396714;38.7541942302034;7.28609699118113
2010;10;21.7485581701517;15.44167622336;38.2039200661779;38.6994906185373;5.78148580781716
2010;11;18.3842000902809;15.3370210299307;38.1054222705874;38.6005313339404;5.24529591553422
2010;12;15.958769124757;15.0619134401306;38.2701371054096;38.5875011386022;4.12189230243406
2011;1;14.6729349480628;14.5007392425764;38.378914996683;38.5431214655372;4.29895469733087
2011;2;14.5593605440902;14.4475959733782;38.5346006339657;38.6249059104566;4.82757861535848
2011;3;14.4255131426667;14.3151634249323;38.5040038142378;38.635265607057;5.84873340971026
2011;4;15.5263847066889;14.6056627376577;38.4168878095326;38.6567805736461;8.60794415390752
2011;5;18.0527782948984;15.1105531982406;38.3103233806735;38.7235450115716;9.22148280933118
2011;6;22.6126190356119;15.3837984426082;38.3662768400375;38.7712499167482;11.5398625734366
2011;7;25.7362602547567;15.4185346136648;38.4964162452969;38.79724934213;10.9498353749479
2011;8;26.550899623563;15.6579929088575;38.590276294299;38.8024541008933;9.26770538287154
2011;9;26.515978134972;15.6811900871491;38.6759356441999;38.7959968561335;7.56018987890902
2011;10;22.883361653615;16.1919906046515;38.6685149599062;38.7919327079154;5.49835000875763
2011;11;19.3108450043245;16.242968758751;38.6118330088214;38.7678900122368;3.93974473770704
2011;12;17.1267699301136;15.9280786603192;38.5946813596248;38.7461040113348;3.49769647969691
2012;1;15.2374107106696;15.0495345559629;38.6383746750082;38.7355412665934;3.12740412061923
2012;2;14.2395938086529;14.2403988120705;38.6613802445141;38.7474741394103;3.08764142119196
2012;3;14.5657459725588;14.2011069651168;38.7284273914259;38.7782360801183;7.77443156307542
2012;4;15.4376559623173;14.3900409608587;38.695543042252;38.8030070692713;9.92242290758654
2012;5;18.3654835291068;14.83897987722;38.700143574114;38.850061283404;8.79787951542488
2012;6;22.9676329664934;14.9656182642091;38.660580355728;38.8644481156013;9.00732135493978
2012;7;26.7786153520572;15.0986382142217;38.7173375386592;38.8602813770874;9.47271613650004
2012;8;27.641618049986;15.3393186992451;38.8195019896578;38.8483740413988;8.68401655884813
2012;9;25.806771381875;15.3357454898582;38.8321733162934;38.8291568319812;6.94541425810417
2012;10;23.2690745471213;15.3534818460284;38.7001124447597;38.8228509320569;6.02295007126925
2012;11;19.7422777283697;15.590839222074;38.4957323172349;38.8095258747097;4.97847956589064
2012;12;16.4164263504999;15.3320502203178;38.6412389557002;38.781722058737;3.65963547760247
2013;1;14.8860680644273;14.6347838524424;38.6837165369457;38.7794544863292;3.53603614382065
2013;2;14.1940289384447;14.101911657234;38.7181828825455;38.7845093633494;3.97282743404135
2013;3;14.2449537015141;14.0909630461613;38.6954067500281;38.7898347580041;6.61870364655496
2013;4;15.629540196433;14.3361488736278;38.6553683738386;38.780533464054;11.3730970227931
2013;5;18.8093200671385;14.6676066855201;38.6564792417547;38.8013496393168;9.48762260237666
2013;6;21.6386699215522;14.9726149582986;38.5682966949077;38.8378902066939;9.45272066820841
2013;7;25.1028221164632;15.3380608591464;38.5171164102236;38.8437592887367;11.0067865388161
2013;8;27.1226049076666;15.5755201318049;38.5251535753453;38.8452587403338;9.68996965148158
2013;9;25.5937929128861;15.6326899486122;38.6248993839668;38.8535170958713;7.14160260654736
2013;10;22.6261503096059;15.7117693993364;38.6870981406609;38.839294600414;5.91034590690911
2013;11;20.4046897781427;15.8521916435833;38.5739350585995;38.7363009068282;4.34162035686498
2013;12;17.4082623676711;15.7822968361214;38.599690615296;38.728384368731;3.74374649912989
2014;1;16.1942830777646;15.5711051121674;38.6527596198411;38.7796223794102;3.41824099454592
2014;2;15.3549490469499;15.1336651213944;38.6168344160136;38.7695377238623;4.86914285964291
