"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"1",236121,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=236121","Abramis ballerus","(Linnaeus, 1758)","unaccepted",NA,220,"Species",279859,"Ballerus ballerus","(Linnaeus, 1758)",154271,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Abramis","Froese, R. and D. Pauly. Editors. (2023). FishBase. Abramis ballerus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=236121 on 2023-06-28","urn:lsid:marinespecies.org:taxname:236121",0,1,1,0,NA,"exact","2021-08-18T11:47:55.340Z"
"2",125618,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125618","Acipenser","Linnaeus, 1758","accepted",NA,180,"Genus",125618,"Acipenser","Linnaeus, 1758",125424,"Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","Froese, R. and D. Pauly. Editors. (2023). FishBase. Acipenser Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125618 on 2023-06-28","urn:lsid:marinespecies.org:taxname:125618",1,1,1,0,NA,"exact","2014-12-02T12:48:54.943Z"
"3",154285,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154285","Alburnus alburnus","(Linnaeus, 1758)","accepted",NA,220,"Species",154285,"Alburnus alburnus","(Linnaeus, 1758)",154284,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Alburnus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alburnus alburnus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154285 on 2023-06-28","urn:lsid:marinespecies.org:taxname:154285",0,1,1,0,NA,"exact","2017-08-07T08:04:19.623Z"
"4",137128,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137128","Alca torda","Linnaeus, 1758","accepted",NA,220,"Species",137128,"Alca torda","Linnaeus, 1758",137036,"Animalia","Chordata","Aves","Charadriiformes","Alcidae","Alca","WoRMS (2023). Alca torda Linnaeus, 1758. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137128 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137128",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"5",125507,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125507","Alepocephalidae","Bonaparte, 1846","accepted",NA,140,"Family",125507,"Alepocephalidae","Bonaparte, 1846",1517449,"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae",NA,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Alepocephalidae Bonaparte, 1846. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125507 on 2023-06-28","urn:lsid:marinespecies.org:taxname:125507",1,NA,NA,0,NA,"exact","2021-06-30T07:32:20.150Z"
"6",126682,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126682","Alepocephalus bairdii","Goode & Bean, 1879","accepted",NA,220,"Species",126682,"Alepocephalus bairdii","Goode & Bean, 1879",125868,"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alepocephalus bairdii Goode & Bean, 1879. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126682 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126682",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"7",126684,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126684","Alepocephalus rostratus","Risso, 1820","accepted",NA,220,"Species",126684,"Alepocephalus rostratus","Risso, 1820",125868,"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Alepocephalus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alepocephalus rostratus Risso, 1820. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126684 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126684",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"8",137129,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137129","Alle alle","(Linnaeus, 1758)","accepted",NA,220,"Species",137129,"Alle alle","(Linnaeus, 1758)",137037,"Animalia","Chordata","Aves","Charadriiformes","Alcidae","Alle","WoRMS (2023). Alle alle (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137129 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137129",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"9",220019,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220019","Alopias pelagicus","Nakamura, 1935","accepted",NA,220,"Species",220019,"Alopias pelagicus","Nakamura, 1935",105740,"Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alopias pelagicus Nakamura, 1935. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220019 on 2023-06-28","urn:lsid:marinespecies.org:taxname:220019",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"10",105835,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105835","Alopias superciliosus","Lowe, 1841","accepted",NA,220,"Species",105835,"Alopias superciliosus","Lowe, 1841",105740,"Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alopias superciliosus Lowe, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105835 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105835",1,0,0,0,NA,"exact","2010-05-06T12:14:18.327Z"
"11",105836,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105836","Alopias vulpinus","(Bonnaterre, 1788)","accepted",NA,220,"Species",105836,"Alopias vulpinus","(Bonnaterre, 1788)",105740,"Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alopias vulpinus (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105836 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105836",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"12",126413,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126413","Alosa alosa","(Linnaeus, 1758)","accepted",NA,220,"Species",126413,"Alosa alosa","(Linnaeus, 1758)",125715,"Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alosa alosa (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126413 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126413",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"13",126415,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126415","Alosa fallax","(Lacepède, 1803)","accepted",NA,220,"Species",126415,"Alosa fallax","(Lacepède, 1803)",125715,"Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alosa fallax (Lacepède, 1803). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126415 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126415",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"14",272251,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=272251","Alosa immaculata","Bennett, 1835","accepted",NA,220,"Species",272251,"Alosa immaculata","Bennett, 1835",125715,"Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alosa immaculata Bennett, 1835. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=272251 on 2023-06-28","urn:lsid:marinespecies.org:taxname:272251",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"15",272256,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=272256","Alosa tanaica","(Grimm, 1901)","accepted",NA,220,"Species",272256,"Alosa tanaica","(Grimm, 1901)",125715,"Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa","Froese, R. and D. Pauly. Editors. (2023). FishBase. Alosa tanaica (Grimm, 1901). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=272256 on 2023-06-28","urn:lsid:marinespecies.org:taxname:272256",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"16",105865,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105865","Amblyraja radiata","(Donovan, 1808)","accepted",NA,220,"Species",105865,"Amblyraja radiata","(Donovan, 1808)",105760,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Froese, R. and D. Pauly. Editors. (2023). FishBase. Amblyraja radiata (Donovan, 1808). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105865 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105865",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"17",126751,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126751","Ammodytes marinus","Raitt, 1934","accepted",NA,220,"Species",126751,"Ammodytes marinus","Raitt, 1934",125909,"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Froese, R. and D. Pauly. Editors. (2023). FishBase. Ammodytes marinus Raitt, 1934. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126751 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126751",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"18",126752,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126752","Ammodytes tobianus","Linnaeus, 1758","accepted",NA,220,"Species",126752,"Ammodytes tobianus","Linnaeus, 1758",125909,"Animalia","Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Froese, R. and D. Pauly. Editors. (2023). FishBase. Ammodytes tobianus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126752 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126752",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"19",126758,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126758","Anarhichas lupus","Linnaeus, 1758","accepted",NA,220,"Species",126758,"Anarhichas lupus","Linnaeus, 1758",125912,"Animalia","Chordata","Teleostei","Perciformes","Anarhichadidae","Anarhichas","Froese, R. and D. Pauly. Editors. (2023). FishBase. Anarhichas lupus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126758 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126758",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"20",126281,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126281","Anguilla anguilla","(Linnaeus, 1758)","accepted",NA,220,"Species",126281,"Anguilla anguilla","(Linnaeus, 1758)",125620,"Animalia","Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","Froese, R. and D. Pauly. Editors. (2023). FishBase. Anguilla anguilla (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126281 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126281",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"21",217374,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=217374","Anoxypristis cuspidata","(Latham, 1794)","accepted",NA,220,"Species",217374,"Anoxypristis cuspidata","(Latham, 1794)",204655,"Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Pristidae","Anoxypristis","Froese, R. and D. Pauly. Editors. (2023). FishBase. Anoxypristis cuspidata (Latham, 1794). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217374 on 2023-06-28","urn:lsid:marinespecies.org:taxname:217374",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"22",126486,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126486","Antimora rostrata","(Günther, 1878)","accepted",NA,220,"Species",126486,"Antimora rostrata","(Günther, 1878)",125763,"Animalia","Chordata","Teleostei","Gadiformes","Moridae","Antimora","Froese, R. and D. Pauly. Editors. (2023). FishBase. Antimora rostrata (Günther, 1878). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126486 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126486",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"23",127085,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127085","Aphanopus carbo","Lowe, 1839","accepted",NA,220,"Species",127085,"Aphanopus carbo","Lowe, 1839",126095,"Animalia","Chordata","Teleostei","Scombriformes","Trichiuridae","Aphanopus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Aphanopus carbo Lowe, 1839. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127085 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127085",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"24",159833,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159833","Aphanopus intermedius","Parin, 1983","accepted",NA,220,"Species",159833,"Aphanopus intermedius","Parin, 1983",126095,"Animalia","Chordata","Teleostei","Scombriformes","Trichiuridae","Aphanopus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Aphanopus intermedius Parin, 1983. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159833 on 2023-06-28","urn:lsid:marinespecies.org:taxname:159833",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"25",105727,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105727","Apristurus","Garman, 1913","accepted",NA,180,"Genus",105727,"Apristurus","Garman, 1913",826579,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Apristurus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Apristurus Garman, 1913. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105727 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105727",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"26",882958,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=882958","Ardenna gravis","(O'Reilly, 1818)","unaccepted",NA,220,"Species",137201,"Puffinus gravis","(O'Reilly, 1818)",707540,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","WoRMS (2023). Ardenna gravis (O'Reilly, 1818). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=882958 on 2023-06-28","urn:lsid:marinespecies.org:taxname:882958",NA,NA,NA,1,NA,"exact","2016-08-11T07:15:00.910Z"
"27",707542,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=707542","Ardenna grisea","(Gmelin, 1789)","unaccepted",NA,220,"Species",137202,"Puffinus griseus","(Gmelin, 1789)",707540,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","WoRMS (2023). Ardenna grisea (Gmelin, 1789). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=707542 on 2023-06-28","urn:lsid:marinespecies.org:taxname:707542",NA,NA,NA,1,NA,"exact","2012-10-04T09:19:24.530Z"
"28",154290,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154290","Aspius aspius","(Linnaeus, 1758)","unaccepted",NA,220,"Species",1015724,"Leuciscus aspius","(Linnaeus, 1758)",154273,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Aspius","Froese, R. and D. Pauly. Editors. (2023). FishBase. Aspius aspius (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154290 on 2023-06-28","urn:lsid:marinespecies.org:taxname:154290",0,1,1,0,NA,"exact","2017-10-23T04:16:08.283Z"
"29",382789,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=382789","Astacus","Fabricius, 1775","accepted",NA,180,"Genus",382789,"Astacus","Fabricius, 1775",196147,"Animalia","Arthropoda","Malacostraca","Decapoda","Astacidae","Astacus","WoRMS (2023). Astacus Fabricius, 1775. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=382789 on 2023-06-28","urn:lsid:marinespecies.org:taxname:382789",1,0,1,0,0,"exact","2022-08-11T08:37:01.417Z"
"30",299884,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=299884","Atherina pontica","Eichwald, 1831","unaccepted",NA,220,"Species",272027,"Atherina boyeri","Risso, 1810",125659,"Animalia","Chordata","Teleostei","Atheriniformes","Atherinidae","Atherina","Froese, R. and D. Pauly. Editors. (2023). FishBase. Atherina pontica Eichwald, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=299884 on 2023-06-28","urn:lsid:marinespecies.org:taxname:299884",1,1,1,0,NA,"exact","2023-01-17T15:33:01.533Z"
"31",127015,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127015","Auxis rochei","(Risso, 1810)","accepted",NA,220,"Species",127015,"Auxis rochei","(Risso, 1810)",126057,"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Auxis","Froese, R. and D. Pauly. Editors. (2023). FishBase. Auxis rochei (Risso, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127015 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127015",1,1,0,0,NA,"exact","2020-09-24T06:35:24.693Z"
"32",232037,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=232037","Aythya ferina","(Linnaeus, 1758)","accepted",NA,220,"Species",232037,"Aythya ferina","(Linnaeus, 1758)",159160,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","WoRMS (2023). Aythya ferina (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232037 on 2023-06-28","urn:lsid:marinespecies.org:taxname:232037",0,NA,1,1,NA,"exact","2011-04-08T06:18:06.150Z"
"33",159172,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159172","Aythya marila","(Linnaeus, 1761)","accepted",NA,220,"Species",159172,"Aythya marila","(Linnaeus, 1761)",159160,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","WoRMS (2023). Aythya marila (Linnaeus, 1761). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159172 on 2023-06-28","urn:lsid:marinespecies.org:taxname:159172",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"34",137086,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137086","Balaena mysticetus","Linnaeus, 1758","accepted",NA,220,"Species",137086,"Balaena mysticetus","Linnaeus, 1758",137012,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenidae","Balaena","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Balaena mysticetus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137086 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137086",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"35",137088,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137088","Balaenoptera borealis","Lesson, 1828","accepted",NA,220,"Species",137088,"Balaenoptera borealis","Lesson, 1828",137013,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Balaenoptera borealis Lesson, 1828. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137088 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137088",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"36",137090,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137090","Balaenoptera musculus","(Linnaeus, 1758)","accepted",NA,220,"Species",137090,"Balaenoptera musculus","(Linnaeus, 1758)",137013,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Balaenoptera musculus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137090 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137090",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"37",137091,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137091","Balaenoptera physalus","(Linnaeus, 1758)","accepted",NA,220,"Species",137091,"Balaenoptera physalus","(Linnaeus, 1758)",137013,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Balaenoptera physalus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137091 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137091",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"38",154292,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154292","Barbus barbus","(Linnaeus, 1758)","accepted",NA,220,"Species",154292,"Barbus barbus","(Linnaeus, 1758)",154291,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Barbus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Barbus barbus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154292 on 2023-06-28","urn:lsid:marinespecies.org:taxname:154292",0,0,1,0,NA,"exact","2010-02-24T08:34:18.113Z"
"39",368409,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=368409","Batoidea",NA,"accepted",NA,80,"Infraclass",368409,"Batoidea",NA,368407,"Animalia","Chordata","Elasmobranchii",NA,NA,NA,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Batoidea. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=368409 on 2023-06-28","urn:lsid:marinespecies.org:taxname:368409",1,1,1,0,NA,"exact","2021-06-29T11:30:35.110Z"
"40",322639,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=322639","Belone belone euxini","Günther, 1866","unaccepted",NA,230,"Subspecies",300045,"Belone euxini","Günther, 1866",126375,"Animalia","Chordata","Teleostei","Beloniformes","Belonidae","Belone","Froese, R. and D. Pauly. Editors. (2023). FishBase. Belone belone euxini Günther, 1866. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=322639 on 2023-06-28","urn:lsid:marinespecies.org:taxname:322639",1,1,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"41",125700,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125700","Beryx","Cuvier, 1829","accepted",NA,180,"Genus",125700,"Beryx","Cuvier, 1829",125456,"Animalia","Chordata","Teleostei","Beryciformes","Berycidae","Beryx","Froese, R. and D. Pauly. Editors. (2023). FishBase. Beryx Cuvier, 1829. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125700 on 2023-06-28","urn:lsid:marinespecies.org:taxname:125700",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"42",125924,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125924","Brama","Bloch & Schneider, 1801","accepted",NA,180,"Genus",125924,"Brama","Bloch & Schneider, 1801",125520,"Animalia","Chordata","Teleostei","Scombriformes","Bramidae","Brama","Froese, R. and D. Pauly. Editors. (2023). FishBase. Brama Bloch & Schneider, 1801. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125924 on 2023-06-28","urn:lsid:marinespecies.org:taxname:125924",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"43",159197,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159197","Bucephala clangula","(Linnaeus, 1758)","accepted",NA,220,"Species",159197,"Bucephala clangula","(Linnaeus, 1758)",159178,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala","WoRMS (2023). Bucephala clangula (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159197 on 2023-06-28","urn:lsid:marinespecies.org:taxname:159197",0,NA,1,1,NA,"exact","2011-04-27T09:01:37.467Z"
"44",159198,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159198","Bucephala islandica","(Gmelin, 1789)","accepted",NA,220,"Species",159198,"Bucephala islandica","(Gmelin, 1789)",159178,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Bucephala","WoRMS (2023). Bucephala islandica (Gmelin, 1789). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159198 on 2023-06-28","urn:lsid:marinespecies.org:taxname:159198",0,NA,1,1,NA,"exact","2011-04-27T09:01:37.467Z"
"45",137193,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137193","Bulweria bulwerii","(Jardine & Selby, 1828)","accepted",NA,220,"Species",137193,"Bulweria bulwerii","(Jardine & Selby, 1828)",137061,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Bulweria","WoRMS (2023). Bulweria bulwerii (Jardine & Selby, 1828). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137193 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137193",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"46",1348497,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1348497","Calonectris borealis","(Cory, 1881)","accepted",NA,220,"Species",1348497,"Calonectris borealis","(Cory, 1881)",137062,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","WoRMS (2023). Calonectris borealis (Cory, 1881). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1348497 on 2023-06-28","urn:lsid:marinespecies.org:taxname:1348497",1,NA,NA,1,NA,"exact","2019-05-28T12:41:20.510Z"
"47",137194,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137194","Calonectris diomedea","(Scopoli, 1769)","accepted",NA,220,"Species",137194,"Calonectris diomedea","(Scopoli, 1769)",137062,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","WoRMS (2023). Calonectris diomedea (Scopoli, 1769). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137194 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137194",1,0,0,1,NA,"exact","2014-11-15T11:50:26.233Z"
"48",105789,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105789","Carcharhinus falciformis","(Müller & Henle, 1839)","accepted",NA,220,"Species",105789,"Carcharhinus falciformis","(Müller & Henle, 1839)",105719,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Carcharhinus falciformis (Müller & Henle, 1839). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105789 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105789",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
